julian_day;month;year;SBT;SST;tdiff
325;11;2008;7.983372206;8.199189279;0.215817073
325;11;2009;8.805578231;8.191528789;-0.614049442
325;11;2010;8.08335277;7.766144937;-0.317207833
325;11;2011;8.148338192;7.539444077;-0.608894116
325;11;2012;8.225325559;7.252183984;-0.973141575
325;11;2013;8.052896016;7.775109199;-0.277786816
325;11;2014;8.481516035;9.852779616;1.371263581
325;11;2015;8.753498542;9.525711449;0.772212907
325;11;2016;8.628386783;6.586108537;-2.042278246
325;11;2017;7.430233236;6.063017869;-1.367215367
325;11;2018;8.915675413;8.661270682;-0.254404731
326;11;1979;7.415578231;5.910876903;-1.504701329
326;11;1980;7.366151603;6.896863005;-0.469288599
326;11;1981;6.879057337;6.651475844;-0.227581493
326;11;1982;6.85159378;7.181406353;0.329812573
326;11;1983;8.51271137;6.736403044;-1.776308326
326;11;1984;7.835306122;6.956836532;-0.87846959
326;11;1985;7.83281827;6.433812045;-1.399006225
326;11;1986;7.543343052;7.676317009;0.132973957
326;11;1987;6.825578231;7.870876903;1.045298671
326;11;1988;7.949183673;6.001565189;-1.947618485
326;11;1989;8.294693878;7.757405692;-0.537288186
326;11;1990;8.368678328;7.505301125;-0.863377203
326;11;1991;7.762585034;6.371095301;-1.391489733
326;11;1992;8.060262391;6.395350761;-1.66491163
326;11;1993;7.289212828;5.751095301;-1.538117527
326;11;1994;7.622157434;7.188252813;-0.433904622
326;11;1995;7.996637512;5.985446724;-2.011190788
326;11;1996;8.255617104;7.61560225;-0.640014854
326;11;1997;8.182896016;6.877839179;-1.305056836
326;11;1998;7.306112731;4.860092654;-2.446020077
326;11;1999;6.942614189;6.031151555;-0.911462633
326;11;2000;7.61393586;7.949454004;0.335518144
326;11;2001;8.649436346;7.272081403;-1.377354943
326;11;2002;8.072779397;6.639741893;-1.433037505
326;11;2003;7.381030126;7.411273991;0.030243864
326;11;2004;8.305986395;6.847736598;-1.458249796
326;11;2005;8.378503401;7.363560556;-1.014942845
326;11;2006;8.202866861;8.346293845;0.143426984
326;11;2007;9.144781341;7.070456651;-2.07432469
326;11;2008;7.943702624;7.797405692;-0.146296932
326;11;2009;8.743644315;8.177193911;-0.566450404
326;11;2010;8.026501458;7.73918266;-0.287318797
326;11;2011;8.11180758;7.375304434;-0.736503146
326;11;2012;8.191836735;7.254384514;-0.937452221
326;11;2013;8.130165209;7.69315685;-0.437008359
326;11;2014;8.432468416;9.655469887;1.223001472
326;11;2015;8.79122449;9.079195897;0.287971407
326;11;2016;8.548824101;6.690804103;-1.858019998
326;11;2017;7.415578231;5.910876903;-1.504701329
326;11;2018;8.894441205;8.446919259;-0.447521946
327;11;1979;7.345131195;5.863825281;-1.481305914
327;11;1980;7.294499514;7.015919921;-0.278579594
327;11;1981;6.891253644;6.81570814;-0.075545504
327;11;1982;6.796618076;7.042256784;0.245638708
327;11;1983;8.478843537;6.474808074;-2.004035463
327;11;1984;7.777638484;6.925387161;-0.852251323
327;11;1985;7.817081712;6.390714758;-1.426366954
327;11;1986;7.531768707;7.655866976;0.124098268
327;11;1987;6.851467444;7.812825943;0.961358499
327;11;1988;7.914499514;5.694636003;-2.219863511
327;11;1989;8.266122449;7.359599603;-0.906522846
327;11;1990;8.308250729;7.324642621;-0.983608108
327;11;1991;7.751457726;6.392167439;-1.359290287
327;11;1992;8.032351798;6.217842488;-1.814509309
327;11;1993;7.250242954;5.531508934;-1.71873402
327;11;1994;7.550952381;6.969781602;-0.581170779
327;11;1995;7.930709427;5.866247518;-2.064461908
327;11;1996;8.173605442;7.438060887;-0.735544555
327;11;1997;8.161875607;6.780939775;-1.380935832
327;11;1998;7.264266278;4.405;-2.859266278
327;11;1999;6.899514091;5.78893779;-1.110576302
327;11;2000;7.586618076;7.869364659;0.282746583
327;11;2001;8.532866861;6.865727995;-1.667138866
327;11;2002;8.056433431;6.700489742;-1.355943689
327;11;2003;7.412633625;7.5124454;0.099811776
327;11;2004;8.286443149;6.747746525;-1.538696623
327;11;2005;8.344169096;7.205324289;-1.138844808
327;11;2006;8.226588921;8.178908008;-0.047680913
327;11;2007;9.105102041;7.076111846;-2.028990194
327;11;2008;7.952682216;7.333600265;-0.619081951
327;11;2009;8.693663751;8.095714758;-0.597948993
327;11;2010;7.944713314;7.606499007;-0.338214307
327;11;2011;8.109125364;7.279073461;-0.830051903
327;11;2012;8.156938776;7.286975513;-0.869963263
327;11;2013;8.117599611;7.577743216;-0.539856395
327;11;2014;8.320592809;9.593785572;1.273192764
327;11;2015;8.784829932;8.604242224;-0.180587708
327;11;2016;8.466783285;6.81432495;-1.652458334
327;11;2017;7.345131195;5.863825281;-1.481305914
327;11;2018;8.890019436;8.209367968;-0.680651468
328;11;1979;7.265306122;5.792448709;-1.472857413
328;11;1980;7.228231293;7.166247518;-0.061983774
328;11;1981;6.86537415;6.664940437;-0.200433713
328;11;1982;6.745879495;7.142557909;0.396678414
328;11;1983;8.528678328;6.222720053;-2.305958276
328;11;1984;7.724266278;7.004374586;-0.719891692
328;11;1985;7.835082604;6.257849107;-1.577233498
328;11;1986;7.50664723;7.574146261;0.06749903
328;11;1987;6.881341108;7.667852416;0.786511308
328;11;1988;7.880553936;5.606426208;-2.274127728
328;11;1989;8.216316812;7.082938451;-1.133378361
328;11;1990;8.247784257;7.336654533;-0.911129723
328;11;1991;7.707920311;6.388249504;-1.319670807
328;11;1992;8.054217687;6.138080741;-1.916136946
328;11;1993;7.190184645;5.099430841;-2.090753805
328;11;1994;7.4594655;7.031267373;-0.428198128
328;11;1995;7.848445092;5.965493051;-1.882952041
328;11;1996;8.043576288;7.269096625;-0.774479663
328;11;1997;8.138056365;6.609794838;-1.528261528
328;11;1998;7.229718173;4.142964924;-3.086753249
328;11;1999;6.858678328;5.676237591;-1.182440737
328;11;2000;7.555821186;7.818739246;0.26291806
328;11;2001;8.527560739;6.542948379;-1.98461236
328;11;2002;8.046268222;6.717928524;-1.328339697
328;11;2003;7.410816327;7.459010589;0.048194262
328;11;2004;8.221574344;6.689569821;-1.532004523
328;11;2005;8.309057337;7.285704831;-1.023352506
328;11;2006;8.181885326;8.174526803;-0.007358522
328;11;2007;9.063109815;6.849477167;-2.213632648
328;11;2008;7.996870748;6.947210457;-1.049660292
328;11;2009;8.652011662;8.01106221;-0.640949451
328;11;2010;7.871778426;7.239831238;-0.631947188
328;11;2011;8.063158406;7.403004633;-0.660153774
328;11;2012;8.119922255;7.207885506;-0.912036748
328;11;2013;8.028483965;7.460972866;-0.567511099
328;11;2014;8.244402332;9.49531767;1.250915338
328;11;2015;8.7205345;8.307250165;-0.413284334
328;11;2016;8.37718173;6.840754467;-1.536427263
328;11;2017;7.265306122;5.792448709;-1.472857413
328;11;2018;8.885102041;7.996710788;-0.888391253
329;11;1979;7.168202138;5.685641959;-1.482560179
329;11;1980;7.15068999;7.171512244;0.020822253
329;11;1981;6.714207969;6.270489742;-0.443718227
329;11;1982;6.702691934;7.074854401;0.372162467
329;11;1983;8.472361516;6.05230642;-2.420055096
329;11;1984;7.672351798;6.998507611;-0.673844187
329;11;1985;7.842040816;6.015754467;-1.826286349
329;11;1986;7.485549077;7.694070152;0.208521075
329;11;1987;6.802283771;7.500681668;0.698397897
329;11;1988;7.828143829;5.627839179;-2.20030465
329;11;1989;8.165918367;6.666634679;-1.499283688
329;11;1990;8.233605442;7.28517869;-0.948426753
329;11;1991;7.662682216;6.248841827;-1.413840389
329;11;1992;8.035753158;6.260215089;-1.775538069
329;11;1993;7.118367347;4.707710126;-2.410657221
329;11;1994;7.398911565;6.922567836;-0.476343729
329;11;1995;7.739047619;5.890926539;-1.84812108
329;11;1996;7.994217687;7.025274653;-0.968943035
329;11;1997;8.093226433;6.448041032;-1.645185401
329;11;1998;7.18750243;3.967144275;-3.220358154
329;11;1999;6.843537415;5.908388484;-0.935148931
329;11;2000;7.525830904;7.782839179;0.257008276
329;11;2001;8.526472303;6.430291198;-2.096181105
329;11;2002;8.006005831;6.773150232;-1.232855599
329;11;2003;7.393790087;7.376290536;-0.017499551
329;11;2004;8.187424684;6.333524156;-1.853900528
329;11;2005;8.234120505;7.191694242;-1.042426263
329;11;2006;8.138211856;8.243944408;0.105732552
329;11;2007;8.979028183;6.714450695;-2.264577488
329;11;2008;8.034965986;6.632385837;-1.402580149
329;11;2009;8.634441205;8.081118465;-0.55332274
329;11;2010;7.810573372;6.808491066;-1.002082307
329;11;2011;7.980116618;7.536393117;-0.443723501
329;11;2012;8.076802721;7.094642621;-0.9821601
329;11;2013;7.958551992;7.068242886;-0.890309107
329;11;2014;8.26436346;9.172359365;0.907995905
329;11;2015;8.641574344;8.034030443;-0.607543901
329;11;2016;8.325228377;6.625519523;-1.699708854
329;11;2017;7.168202138;5.685641959;-1.482560179
329;11;2018;8.857725948;7.878517538;-0.979208409
330;11;1979;7.029193392;5.660704831;-1.36848856
330;11;1980;7.14372206;7.172650563;0.028928502
330;11;1981;6.641448008;6.017322965;-0.624125043
330;11;1982;6.707512148;7.075102581;0.367590433
330;11;1983;8.399708455;6.338560556;-2.061147899
330;11;1984;7.618134111;6.832763071;-0.78537104
330;11;1985;7.819115646;5.781604897;-2.037510749
330;11;1986;7.494159378;7.803355394;0.309196016
330;11;1987;6.76335277;7.395939775;0.632587005
330;11;1988;7.731933916;5.845383852;-1.886550065
330;11;1989;8.088250729;6.525155526;-1.563095203
330;11;1990;8.178017493;7.351681006;-0.826336487
330;11;1991;7.625179786;6.141644606;-1.48353518
330;11;1992;7.999543246;6.302905361;-1.696637885
330;11;1993;7.078134111;4.37570814;-2.70242597
330;11;1994;7.356044704;6.895996029;-0.460048674
330;11;1995;7.70111759;5.767868961;-1.933248629
330;11;1996;8.041253644;6.828365321;-1.212888323
330;11;1997;8.037016521;6.29354732;-1.743469201
330;11;1998;7.14068999;3.851108537;-3.289581453
330;11;1999;6.893624879;6.15212773;-0.741497149
330;11;2000;7.515597668;7.706019193;0.190421525
330;11;2001;8.507968902;6.451641297;-2.056327605
330;11;2002;7.989514091;6.798186631;-1.19132746
330;11;2003;7.400728863;7.363130377;-0.037598486
330;11;2004;8.143809524;6.271201191;-1.872608333
330;11;2005;8.196656948;6.91287227;-1.283784678
330;11;2006;8.099484937;8.344090007;0.24460507
330;11;2007;8.750981535;6.39964593;-2.351335606
330;11;2008;8.028872692;6.389993382;-1.63887931
330;11;2009;8.60133139;8.010794176;-0.590537214
330;11;2010;7.762575316;6.428921244;-1.333654072
330;11;2011;7.925413022;7.429106552;-0.49630647
330;11;2012;8.042410107;7.050082727;-0.99232738
330;11;2013;7.93952381;6.668318994;-1.271204815
330;11;2014;8.150592809;8.924612839;0.774020031
330;11;2015;8.556501458;7.794993382;-0.761508076
330;11;2016;8.281107872;6.420175381;-1.860932491
330;11;2017;7.029193392;5.660704831;-1.36848856
330;11;2018;8.803945578;7.768775645;-1.035169933
331;11;1979;6.786472303;5.561273991;-1.225198312
331;11;1980;7.204295432;7.002498345;-0.201797087
331;11;1981;6.696831876;6.07954004;-0.617291836
331;11;1982;6.694635569;7.057504964;0.362869395
331;11;1983;8.406793003;6.529563203;-1.8772298
331;11;1984;7.524820214;6.605939775;-0.918880439
331;11;1985;7.713469388;5.587174057;-2.126295331
331;11;1986;7.507123421;7.681128392;0.174004971
331;11;1987;6.737920311;7.256704169;0.518783858
331;11;1988;7.692001944;5.902342819;-1.789659124
331;11;1989;8.027133139;6.378180013;-1.648953126
331;11;1990;8.155772595;7.22723362;-0.928538975
331;11;1991;7.589766764;6.081154864;-1.5086119
331;11;1992;7.963177843;6.324371277;-1.638806565
331;11;1993;7.041506317;4.179023825;-2.862482492
331;11;1994;7.32313897;6.952485109;-0.370653861
331;11;1995;7.726783285;5.703868299;-2.022914986
331;11;1996;8.00068999;6.616651224;-1.384038766
331;11;1997;7.98133139;6.165959629;-1.81537176
331;11;1998;7.093109815;3.902581072;-3.190528743
331;11;1999;6.868726919;6.180559232;-0.688167687
331;11;2000;7.486977648;7.55709133;0.070113682
331;11;2001;8.462507289;6.241717406;-2.220789883
331;11;2002;7.981477162;6.652971542;-1.32850562
331;11;2003;7.404188533;7.424162806;0.019974274
331;11;2004;8.072040816;6.170473197;-1.90156762
331;11;2005;8.173537415;6.593775645;-1.57976177
331;11;2006;8.052585034;8.225727995;0.173142961
331;11;2007;8.613867833;5.995440106;-2.618427727
331;11;2008;8.011127308;6.283322303;-1.727805005
331;11;2009;8.531564626;7.841839841;-0.689724785
331;11;2010;7.720738581;6.064490404;-1.656248177
331;11;2011;7.882468416;7.56439775;-0.318070666
331;11;2012;8.007823129;7.096816678;-0.911006452
331;11;2013;7.782857143;6.648123759;-1.134733384
331;11;2014;7.994810496;8.644589676;0.64977918
331;11;2015;8.479475219;7.567213766;-0.912261453
331;11;2016;8.218979592;6.40656188;-1.812417712
331;11;2017;6.786472303;5.561273991;-1.225198312
331;11;2018;8.77483965;7.507273329;-1.267566321
332;11;1979;6.641370262;5.521542025;-1.119828237
332;11;1980;7.235296404;6.600823958;-0.634472447
332;11;1981;6.734412051;6.125506287;-0.608905763
332;11;1982;6.704421769;7.042313038;0.337891269
332;11;1983;8.389436346;6.402461946;-1.9869744
332;11;1984;7.458756074;6.371095301;-1.087660773
332;11;1985;7.65122449;5.419238915;-2.231985575
332;11;1986;7.485121477;7.53819325;0.053071772
332;11;1987;6.727852284;7.151614825;0.423762541
332;11;1988;7.715597668;5.766512244;-1.949085424
332;11;1989;7.945131195;6.235830576;-1.70930062
332;11;1990;8.14920311;7.036224355;-1.112978755
332;11;1991;7.55920311;5.955152217;-1.604050893
332;11;1992;7.874761905;6.204897419;-1.669864486
332;11;1993;7.009854227;4.087504964;-2.922349264
332;11;1994;7.331370262;6.917468564;-0.413901699
332;11;1995;7.775131195;5.698500993;-2.076630203
332;11;1996;7.918862974;6.48198544;-1.436877534
332;11;1997;7.900291545;6.045737922;-1.854553623
332;11;1998;7.051000972;3.839493713;-3.211507259
332;11;1999;6.813109815;6.088957644;-0.724152171
332;11;2000;7.474791059;7.495833885;0.021042826
332;11;2001;8.419086492;6.147534745;-2.271551747
332;11;2002;7.932623907;6.537677035;-1.394946872
332;11;2003;7.38888241;7.410986102;0.022103692
332;11;2004;8.072264334;6.194669093;-1.877595241
332;11;2005;8.095451895;6.344943746;-1.750508149
332;11;2006;8.027968902;8.113388484;0.085419583
332;11;2007;8.624178814;5.749725347;-2.874453467
332;11;2008;7.939844509;6.460205162;-1.479639347
332;11;2009;8.44920311;7.710440106;-0.738763004
332;11;2010;7.668396501;5.748643283;-1.919753219
332;11;2011;7.830670554;7.441644606;-0.389025948
332;11;2012;7.985996113;7.08177366;-0.904222453
332;11;2013;7.714752187;6.863709464;-0.851042723
332;11;2014;7.898328474;8.390347452;0.492018978
332;11;2015;8.369280855;7.37475182;-0.994529035
332;11;2016;8.089776482;6.291671079;-1.798105403
332;11;2017;6.641370262;5.521542025;-1.119828237
332;11;2018;8.72638484;7.340777631;-1.385607209
333;11;1979;6.571632653;5.677299801;-0.894332852
333;11;1980;7.2502138;6.390949702;-0.859264098
333;11;1981;6.729037901;5.978289212;-0.750748688
333;11;1982;6.699484937;6.867051621;0.167566685
333;11;1983;8.27143829;6.152452019;-2.118986271
333;11;1984;7.411185617;6.341839841;-1.069345776
333;11;1985;7.599766764;5.151297154;-2.44846961
333;11;1986;7.429591837;7.397485109;-0.032106728
333;11;1987;6.725442177;6.96897088;0.243528703
333;11;1988;7.756482021;5.669424222;-2.087057799
333;11;1989;7.929173955;6.004738584;-1.924435372
333;11;1990;8.151127308;6.927574454;-1.223552854
333;11;1991;7.510204082;5.884983455;-1.625220627
333;11;1992;7.860349854;6.127074785;-1.733275069
333;11;1993;6.964907677;4.024099934;-2.940807744
333;11;1994;7.328717201;6.79645268;-0.532264521
333;11;1995;7.787677357;5.750645268;-2.037032089
333;11;1996;7.808270165;6.384133024;-1.424137141
333;11;1997;7.818377065;5.934867637;-1.883509428
333;11;1998;6.993576288;3.927432164;-3.066144124
333;11;1999;6.740330418;6.150519523;-0.589810894
333;11;2000;7.446083576;7.388524156;-0.05755942
333;11;2001;8.36627794;5.981856386;-2.384421553
333;11;2002;7.894110787;6.580363997;-1.31374679
333;11;2003;7.379776482;7.249546658;-0.130229824
333;11;2004;8.063926142;6.210731304;-1.853194838
333;11;2005;8.015422741;6.168792191;-1.84663055
333;11;2006;8.007094266;8.075572469;0.068478202
333;11;2007;8.590388727;5.741455989;-2.848932738
333;11;2008;7.899504373;6.438931171;-1.460573202
333;11;2009;8.393168124;7.637567836;-0.755600289
333;11;2010;7.549057337;5.806439444;-1.742617893
333;11;2011;7.774548105;7.273868299;-0.500679806
333;11;2012;7.984266278;7.036446062;-0.947820216
333;11;2013;7.716209913;6.704381205;-1.011828708
333;11;2014;7.863362488;8.084702184;0.221339696
333;11;2015;8.292536443;7.244897419;-1.047639024
333;11;2016;7.989825073;5.912998015;-2.076827058
333;11;2017;6.571632653;5.677299801;-0.894332852
333;11;2018;8.596287658;7.157200529;-1.439087128
334;11;1979;6.463401361;5.771906023;-0.691495338
334;11;1980;7.199552964;6.110225017;-1.089327947
334;11;1981;6.73920311;5.883868299;-0.855334811
334;11;1982;6.687230321;6.654549967;-0.032680354
334;11;1983;8.15728863;5.94506949;-2.212219139
334;11;1984;7.258493683;6.26478822;-0.993705463
334;11;1985;7.519164237;4.752435473;-2.766728764
334;11;1986;7.367026239;7.247627399;-0.11939884
334;11;1987;6.72271137;6.747594308;0.024882938
334;11;1988;7.69154519;5.63631039;-2.055234799
334;11;1989;7.853547133;5.808911317;-2.044635816
334;11;1990;8.116705539;6.552809398;-1.563896142
334;11;1991;7.470087464;5.808282594;-1.661804869
334;11;1992;7.756899903;5.918421575;-1.838478328
334;11;1993;6.900621963;3.853249504;-3.047372459
334;11;1994;7.319562682;6.689639312;-0.629923371
334;11;1995;7.742944606;5.578504302;-2.164440305
334;11;1996;7.704081633;6.08553276;-1.618548873
334;11;1997;7.793984451;5.885873594;-1.908110857
334;11;1998;6.923498542;3.939103243;-2.984395299
334;11;1999;6.718202138;6.050512905;-0.667689233
334;11;2000;7.414110787;7.481002647;0.06689186
334;11;2001;8.270621963;5.943424884;-2.327197079
334;11;2002;7.871321672;6.641763733;-1.229557939
334;11;2003;7.383061224;7.262458637;-0.120602588
334;11;2004;8.054324587;6.141730642;-1.912593945
334;11;2005;7.908901846;6.142776307;-1.766125539
334;11;2006;7.974509232;7.997862343;0.023353111
334;11;2007;8.522157434;5.73329914;-2.788858295
334;11;2008;7.905928086;6.229725347;-1.676202738
334;11;2009;8.356676385;7.687223693;-0.669452692
334;11;2010;7.393284742;5.606522171;-1.786762572
334;11;2011;7.726365403;7.145625414;-0.58073999
334;11;2012;7.988969874;6.888408339;-1.100561535
334;11;2013;7.760262391;6.593570483;-1.166691908
334;11;2014;7.81877551;7.723140304;-0.095635206
334;11;2015;8.166433431;7.097286565;-1.069146865
334;11;2016;7.886413994;5.597018531;-2.289395463
334;11;2017;6.463401361;5.771906023;-0.691495338
334;11;2018;8.439640428;6.912452019;-1.527188409
335;12;1979;6.392176871;5.938047651;-0.45412922
335;12;1980;7.121389699;5.6713137;-1.450075999
335;12;1981;6.735762877;5.766998676;-0.9687642
335;12;1982;6.693022352;6.463027796;-0.229994556
335;12;1983;8.051107872;5.552564527;-2.498543345
335;12;1984;7.152964043;6.121230973;-1.03173307
335;12;1985;7.465335277;4.514639312;-2.950695965
335;12;1986;7.287026239;7.04312045;-0.243905789
335;12;1987;6.717599611;6.455949702;-0.261649909
335;12;1988;7.658386783;5.261720715;-2.396666069
335;12;1989;7.80606414;5.6212045;-2.18485964
335;12;1990;8.061263362;6.123037723;-1.938225639
335;12;1991;7.42526725;5.723007942;-1.702259308
335;12;1992;7.762633625;5.805029782;-1.957603843
335;12;1993;6.830310982;3.637538054;-3.192772927
335;12;1994;7.301739553;6.542316347;-0.759423206
335;12;1995;7.68170068;5.301406353;-2.380294327
335;12;1996;7.658697765;5.905456651;-1.753241114
335;12;1997;7.764820214;5.749947055;-2.014873159
335;12;1998;6.849552964;3.794123097;-3.055429867
335;12;1999;6.69765792;6.10170086;-0.59595706
335;12;2000;7.376219631;7.561052283;0.184832653
335;12;2001;8.100456754;5.907273329;-2.193183425
335;12;2002;7.83212828;6.574884183;-1.257244097
335;12;2003;7.371457726;7.23209133;-0.139366396
335;12;2004;8.039757046;6.052051621;-1.987705424
335;12;2005;7.859922255;5.975152217;-1.884770038
335;12;2006;7.950038873;7.895314361;-0.054724511
335;12;2007;8.495986395;5.828709464;-2.667276931
335;12;2008;7.946239067;6.145632032;-1.800607035
335;12;2009;8.298386783;7.555493051;-0.742893732
335;12;2010;7.304917396;5.257200529;-2.047716866
335;12;2011;7.698814383;7.072263402;-0.626550981
335;12;2012;7.995364431;6.603236267;-1.392128164
335;12;2013;7.678697765;6.51531767;-1.163380094
335;12;2014;7.7605345;7.394986764;-0.365547736
335;12;2015;8.029397473;6.857223693;-1.17217378
335;12;2016;7.744596696;5.611618134;-2.132978562
335;12;2017;6.392176871;5.938047651;-0.45412922
335;12;2018;8.299047619;6.708279285;-1.590768334
336;12;1979;6.348318756;6.038716082;-0.309602674
336;12;1980;7.07617104;5.317114494;-1.759056546
336;12;1981;6.733236152;5.600099272;-1.13313688
336;12;1982;6.701817298;6.222193911;-0.479623387
336;12;1983;8.018153547;5.294728657;-2.723424891
336;12;1984;7.072361516;5.900622105;-1.171739411
336;12;1985;7.423488824;4.704966909;-2.718521915
336;12;1986;7.206744412;6.896542025;-0.310202387
336;12;1987;6.67920311;6.202379219;-0.476823891
336;12;1988;7.597240039;4.939970218;-2.65726982
336;12;1989;7.742633625;5.340833885;-2.40179974
336;12;1990;7.991370262;5.879867637;-2.111502625
336;12;1991;7.388853256;5.611628061;-1.777225195
336;12;1992;7.715413022;5.873544011;-1.841869012
336;12;1993;6.769990282;3.552551291;-3.217438991
336;12;1994;7.279854227;6.256052283;-1.023801944
336;12;1995;7.628571429;5.080823958;-2.547747471
336;12;1996;7.604538387;5.784103243;-1.820435144
336;12;1997;7.706443149;5.438941099;-2.26750205
336;12;1998;6.747541302;3.450598941;-3.296942361
336;12;1999;6.695315841;5.913133686;-0.782182154
336;12;2000;7.333819242;7.4812773;0.147458058
336;12;2001;7.98617104;5.840833885;-2.145337155
336;12;2002;7.783236152;6.544099934;-1.239136218
336;12;2003;7.351030126;7.249904037;-0.101126089
336;12;2004;8.004664723;5.905261416;-2.099403307
336;12;2005;7.78548105;5.696859696;-2.088621354
336;12;2006;7.918309038;7.848305758;-0.07000328
336;12;2007;8.443041788;5.856545334;-2.586496454
336;12;2008;7.957453839;6.023315685;-1.934138154
336;12;2009;8.265315841;7.151068829;-1.114247012
336;12;2010;7.208726919;4.966039047;-2.242687872
336;12;2011;7.692507289;7.054222369;-0.638284919
336;12;2012;7.982040816;6.296896095;-1.685144721
336;12;2013;7.583265306;6.307898743;-1.275366564
336;12;2014;7.711885326;7.044133024;-0.667752301
336;12;2015;7.97797862;6.831932495;-1.146046125
336;12;2016;7.633974733;5.780416942;-1.85355779
336;12;2017;6.348318756;6.038716082;-0.309602674
336;12;2018;8.1997862;6.607167439;-1.592618761
337;12;1979;6.303022352;6.145049636;-0.157972716
337;12;1980;7.020758017;5.126217737;-1.894540281
337;12;1981;6.693158406;5.495658504;-1.197499902
337;12;1982;6.722701652;5.986770351;-0.735931301
337;12;1983;7.928649174;5.168358703;-2.760290471
337;12;1984;7.025344995;5.719731966;-1.30561303
337;12;1985;7.421088435;4.890148908;-2.530939527
337;12;1986;7.136997085;6.942925215;-0.194071869
337;12;1987;6.645646259;5.958868299;-0.686777959
337;12;1988;7.375675413;4.651187955;-2.724487458
337;12;1989;7.652789116;5.229090007;-2.423699109
337;12;1990;7.947259475;5.952650563;-1.994608913
337;12;1991;7.368610301;5.552124421;-1.81648588
337;12;1992;7.573236152;5.815625414;-1.757610738
337;12;1993;6.713692906;3.702187293;-3.011505613
337;12;1994;7.264761905;5.967782925;-1.29697898
337;12;1995;7.593974733;4.93641959;-2.657555143
337;12;1996;7.549727891;5.768997353;-1.780730538
337;12;1997;7.634752187;5.290311052;-2.344441134
337;12;1998;6.692332362;3.112948379;-3.579383983
337;12;1999;6.683624879;5.794295169;-0.88932971
337;12;2000;7.274334305;7.524301787;0.249967482
337;12;2001;7.959057337;5.690718068;-2.26833927
337;12;2002;7.746666667;6.518553938;-1.228112729
337;12;2003;7.341982507;7.256025811;-0.085956697
337;12;2004;7.979028183;5.827763071;-2.151265112
337;12;2005;7.724859086;5.555929848;-2.168929239
337;12;2006;7.884596696;7.801826605;-0.082770091
337;12;2007;8.391953353;5.891115156;-2.500838197
337;12;2008;7.903858115;6.099533422;-1.804324693
337;12;2009;8.204207969;7.031555261;-1.172652707
337;12;2010;7.204800777;4.565833885;-2.638966893
337;12;2011;7.674217687;6.899391132;-0.774826555
337;12;2012;7.966744412;6.109533422;-1.85721099
337;12;2013;7.560602527;6.169516876;-1.39108565
337;12;2014;7.6794655;6.719500331;-0.95996517
337;12;2015;7.947113703;6.968011251;-0.979102452
337;12;2016;7.568143829;5.702928524;-1.865215305
337;12;2017;6.303022352;6.145049636;-0.157972716
337;12;2018;8.160515063;6.662253475;-1.498261589
338;12;1979;6.270573372;6.090615486;-0.179957886
338;12;1980;6.953440233;4.847170748;-2.106269485
338;12;1981;6.62234208;5.597455328;-1.024886752
338;12;1982;6.729620991;5.793444739;-0.936176253
338;12;1983;7.760631681;5.067485109;-2.693146572
338;12;1984;6.993148688;5.560592323;-1.432556365
338;12;1985;7.38271137;5.019659166;-2.363052204
338;12;1986;7.084188533;7.017723362;-0.066465171
338;12;1987;6.610826045;5.742855725;-0.86797032
338;12;1988;7.221059281;4.510297816;-2.710761465
338;12;1989;7.54548105;5.396369954;-2.149111096
338;12;1990;7.858804665;5.879794838;-1.979009827
338;12;1991;7.322565598;5.629341496;-1.693224102
338;12;1992;7.498629738;5.853428193;-1.645201544
338;12;1993;6.665393586;3.904404368;-2.760989218
338;12;1994;7.256472303;6.029146261;-1.227326042
338;12;1995;7.556715258;4.921849768;-2.634865489
338;12;1996;7.514723032;5.737700199;-1.777022834
338;12;1997;7.56170068;5.150909993;-2.410790687
338;12;1998;6.661020408;2.935635341;-3.725385067
338;12;1999;6.648464529;5.632227002;-1.016237527
338;12;2000;7.2196793;7.521555261;0.301875961
338;12;2001;7.907512148;5.5236863;-2.383825847
338;12;2002;7.7101069;6.460383852;-1.249723048
338;12;2003;7.34888241;7.176978822;-0.171903588
338;12;2004;7.965131195;5.771039047;-2.194092148
338;12;2005;7.684975705;5.50194904;-2.183026664
338;12;2006;7.865442177;7.778431502;-0.087010675
338;12;2007;8.385908649;5.801968895;-2.583939754
338;12;2008;7.88866861;5.973467902;-1.915200708
338;12;2009;8.129387755;6.99797816;-1.131409595
338;12;2010;7.1403207;4.034126406;-3.106194293
338;12;2011;7.654353741;6.770701522;-0.883652219
338;12;2012;7.951370262;5.797680344;-2.153689918
338;12;2013;7.460884354;6.149460622;-1.311423732
338;12;2014;7.636773567;6.498752482;-1.138021085
338;12;2015;7.902390671;7.01159497;-0.8907957
338;12;2016;7.507473275;5.414090007;-2.093383268
338;12;2017;6.270573372;6.090615486;-0.179957886
338;12;2018;8.117103984;6.491283918;-1.625820067
339;12;1979;6.234868805;6.113974189;-0.120894615
339;12;1980;6.952468416;4.387650563;-2.564817853
339;12;1981;6.549300292;5.257448709;-1.291851582
339;12;1982;6.720923226;5.729768365;-0.991154861
339;12;1983;7.637162293;5.009258769;-2.627903524
339;12;1984;6.955908649;5.500420251;-1.455488398
339;12;1985;7.305354713;5.04567505;-2.259679664
339;12;1986;7.052351798;7.132313038;0.07996124
339;12;1987;6.579067055;5.529639312;-1.049427744
